ITEM_COUNT,I_DATE,SMALL_AREA_NAME,PURCHASEID_hash,USER_ID_hash,COUPON_ID_hash
5,2012-06-09 00:57:10,立川・町田・八王子他,9be0108880cc2b3f85027884b0e025fb,73011216a9731f575f857b08a891c9ee,55cdfad69d456147f8335e8147bfcb6b
5,2012-06-10 11:11:48,横浜,44f77d2422e77a7575c321400da6f864,73011216a9731f575f857b08a891c9ee,55cdfad69d456147f8335e8147bfcb6b
1,2011-10-13 00:18:10,横浜,c08444da9c9146ba5ab09c4b62fe5aee,3891ee7b92e101899988f7570c78e5e4,cfb13c2efccd0078746514c6daf9f063
1,2011-10-23 02:16:40,渋谷・青山・自由が丘,d8178c76da3a9c14bb9da725f6ed4d90,3891ee7b92e101899988f7570c78e5e4,ecf86dde5c1f76de3759d3259c2365ec
1,2011-11-03 01:20:09,新宿・高田馬場・中野・吉祥寺,1a588285b29599f9e31db905877d2c71,3891ee7b92e101899988f7570c78e5e4,a262c7ff56a5cd3de3c5c40443f3018c
1,2011-11-07 17:10:39,新宿・高田馬場・中野・吉祥寺,90bfac44d9dae63c53a9e5291bbbaf20,e7db4f0b345f5356350f38afb7ad80eb,a262c7ff56a5cd3de3c5c40443f3018c
1,2011-11-07 17:34:54,福岡,cd9a4a0dae8f38e585bc5db8d59e73e5,e7db4f0b345f5356350f38afb7ad80eb,624dc10c110bb40fb9d320d447885b19
1,2011-11-10 17:37:26,新宿・高田馬場・中野・吉祥寺,f37ace808d9e2c2e03f3e2dcfd473fb1,fcdaf922a55911ac516eead25ff6d1a6,5742603922d81a6adeb981b5db6ecac7
1,2011-11-24 11:31:18,赤坂・六本木・麻布,1a1541c7a1121de6a0ed13490f1bd0cb,fcdaf922a55911ac516eead25ff6d1a6,43f6649dc7b95cd9a0261a6197533e11
1,2012-01-05 12:34:49,北海道,33681b3f67bc7a7e3015004679386854,fcdaf922a55911ac516eead25ff6d1a6,6e49b3c30e5b377ff91e86d130821ee5
1,2012-01-05 12:38:46,北海道,8d270492b0923065249965a14abae1a4,fcdaf922a55911ac516eead25ff6d1a6,6e49b3c30e5b377ff91e86d130821ee5
1,2012-01-24 12:07:35,北海道,d1f288b3f9546d79e8d3891a0a695916,fcdaf922a55911ac516eead25ff6d1a6,8fc69e725ca867ba8d0c253c1f4f3571
1,2012-02-10 17:00:13,北海道,f9f673085bafd70b15d1d05906d32f04,fcdaf922a55911ac516eead25ff6d1a6,69f893930cd51d0fd9ecc21cb57752a6
1,2012-03-23 10:12:44,北海道,bebaa27e9479cb4b4423634ea9306274,fcdaf922a55911ac516eead25ff6d1a6,7164e7ecb1d4d3a713a430c54fddd257
1,2012-03-23 10:21:00,北海道,e1497d7ad73fb8b0b3813096a689e388,fcdaf922a55911ac516eead25ff6d1a6,d0d42044cf76f75fb020129d77e1e467
1,2012-05-23 11:09:00,岩手,8cf49d9102d72238298ed32c5bbda573,fcdaf922a55911ac516eead25ff6d1a6,de92948213e731a112ad1c8abc51ca49
4,2011-12-15 18:44:28,ミナミ他,76e13934adec284b490008c02d9aab02,04e6562edf3949102add432cbc6bd308,1a80e43252df49e7bb443c58f2514b8b
4,2011-09-02 16:48:08,恵比寿・目黒・品川,8f6ed2972f09c7f49afd7a7d6bd233eb,af2edb8e2266a47d135ddc4994e6875a,76a46d957a033782818b19ead189fc1a
2,2011-09-02 21:54:17,横浜,b7697cfa6ff5d486c76e4e996cf20142,af2edb8e2266a47d135ddc4994e6875a,76a46d957a033782818b19ead189fc1a
2,2011-09-02 21:58:01,横浜,648b968ef0b40724c7ff0a41160ad42b,af2edb8e2266a47d135ddc4994e6875a,76a46d957a033782818b19ead189fc1a
1,2011-09-02 22:39:06,銀座・新橋・東京・上野,5f17e1ce8984f93835055e26225d5228,af2edb8e2266a47d135ddc4994e6875a,b3f7b272004cc9e86d79211832752909
2,2011-11-01 12:54:13,恵比寿・目黒・品川,02ceabc7836905b1d038c3e972b82687,af2edb8e2266a47d135ddc4994e6875a,9b300a50e8fa04e93d90022193ce83bf
2,2011-11-25 09:47:47,赤坂・六本木・麻布,4250aa4f085a6d06ebd5a31156af2483,af2edb8e2266a47d135ddc4994e6875a,8c1ef708338e769dc589894d7e9b6186
1,2011-07-03 22:38:25,新宿・高田馬場・中野・吉祥寺,d07f817765b3d811d788a85186e4bfea,aed8e8e5752e6166b3d09fde79d815b3,c3923060982988d1df9ea2dc5810cb3b
2,2012-01-04 15:16:34,千葉,60726b6070efdbaabce55e3e58999eb0,aed8e8e5752e6166b3d09fde79d815b3,3229410b8aa2e975b7d1a11186daa2f1
1,2011-07-05 00:02:16,銀座・新橋・東京・上野,d4a161c05bd78c7eb97f43c28fbb18e8,a9499d0a1ebdaec8c00393601f72c4fb,1ad998dce0ab114d3e8c60d798ffc42a
1,2011-08-26 09:15:27,新宿・高田馬場・中野・吉祥寺,6451e1d9be1c7d1ee01f8e848aad2564,a0590e7bb2c183cfe64db51cdb72fcb1,a1b8c218ea962fdff83141b586cd2ccd
1,2011-10-28 17:45:51,新宿・高田馬場・中野・吉祥寺,6b5a2f954712f27eea8d634e4a4cfd2b,a0590e7bb2c183cfe64db51cdb72fcb1,a262c7ff56a5cd3de3c5c40443f3018c
1,2012-03-12 10:24:01,愛知,4d7d07b57030136b13feab26451e27ca,a0590e7bb2c183cfe64db51cdb72fcb1,deb0c51200b9db8f568d4e8bdc07cec8
5,2012-01-12 23:18:57,静岡,e673c3230b41838df5b9a12cfe2ea7d5,da4efa651109206fb6ca51101ff3fe89,1734fb0843160999273ee82561c45cc8
1,2011-07-15 09:22:48,新宿・高田馬場・中野・吉祥寺,001f3511c29621985575242156792414,53d947bab765fdd817f10ba687556e45,909303b9db946c7a744083d054ad08ed
1,2011-07-30 15:19:05,キタ,1a6ca97c5f083184a68966bced5209c0,53d947bab765fdd817f10ba687556e45,37f6fa11f842b24ccecbff03532748e7
1,2011-08-04 03:39:10,北海道,ef1ebd9fcd66367a4cba26441fad4654,53d947bab765fdd817f10ba687556e45,fa84df9205122d0cfb2fc78ae2063db7
2,2012-03-07 02:01:32,恵比寿・目黒・品川,768e5392cd8bf83e58060036cd34c532,1233bd861dc34d19b54b0e95b0f472e1,e7c448a68deb71baced90c8e75fe5fd5
2,2012-03-07 02:03:48,恵比寿・目黒・品川,6b857d0935c59c60fe1bc736e950f972,1233bd861dc34d19b54b0e95b0f472e1,e7c448a68deb71baced90c8e75fe5fd5
2,2012-03-07 02:07:04,恵比寿・目黒・品川,409488ecb1e0d3c893cbfadb944a4a5b,1233bd861dc34d19b54b0e95b0f472e1,e7c448a68deb71baced90c8e75fe5fd5
1,2011-09-05 18:27:42,北海道,a2602782d03fc8ac65c7fb229d781bc2,70818f9ea244366ad1734dc3ac69a431,1cce648d69f5deb9dd83da85b2342f1b
1,2011-09-07 20:46:06,北海道,962def126f1fcce4a0b8ba6d27d2d3dd,70818f9ea244366ad1734dc3ac69a431,d2646d3cb61a78dec2195e18b1c22cfb
1,2011-09-09 08:32:28,北海道,ba90ca2ea2a7b22becf40fc56eae6b0d,70818f9ea244366ad1734dc3ac69a431,4e51beb016f4a65d1ba18658c62d1152
1,2011-11-05 19:50:05,新宿・高田馬場・中野・吉祥寺,b760786c776c32d024d327932c7347e2,70818f9ea244366ad1734dc3ac69a431,a262c7ff56a5cd3de3c5c40443f3018c
1,2011-11-22 22:45:35,北海道,d9fef501f31d79210ac88bbee4eb220f,70818f9ea244366ad1734dc3ac69a431,4b01b8b3f279819c0176d1f24cb87119
1,2012-02-22 23:23:49,北海道,a142c2a470b9c9c37af247a1017eb204,70818f9ea244366ad1734dc3ac69a431,3258068d4711ff7d066f7bcfb375a1ab
1,2012-02-26 09:54:23,北海道,8bb11f34ec5fb6384c20d48fb9f1d7f1,70818f9ea244366ad1734dc3ac69a431,f3ba25c7ba0b18e41239ed989dd10456
1,2012-03-08 21:46:25,北海道,77860e9173e956fd4879e8fde6250632,70818f9ea244366ad1734dc3ac69a431,e05179400e35012cebc3bd3e3a71b9b2
1,2012-03-11 13:37:10,北海道,ead1ca3750b5ae59570e239fc5a0013d,70818f9ea244366ad1734dc3ac69a431,36676087863b9dd2415d533753bb2821
1,2012-03-20 15:38:17,北海道,50642e2cee42ffba30323b91e8f29d1f,70818f9ea244366ad1734dc3ac69a431,94b6a64cc8ff2abfbc625362786fda43
1,2012-03-28 19:48:44,北海道,7b54f75b29b6f084bc3484318c8b3d59,70818f9ea244366ad1734dc3ac69a431,892cb3a1912b4baa53fa21bc3782153e
1,2012-03-31 17:57:13,ミナミ他,919851c144899b50e275f96c435d7e0c,54e989375f421d1c92492a51c74692b6,d5678ea44a955b85a63d508cf36333ea
1,2012-04-04 12:22:59,ミナミ他,d4f919e94d08fa82a04eeda53e564e98,54e989375f421d1c92492a51c74692b6,af4bcb58b2bac0bac7cefe5019469c40
1,2012-04-08 14:15:49,滋賀,66477035cec818fc3a44ac1cc6b23098,54e989375f421d1c92492a51c74692b6,8d21fe2aa5186c118a0e4fab51eda213
1,2012-04-11 16:46:44,京都,ce0bba5b9b22c57ce84f1d9943415755,54e989375f421d1c92492a51c74692b6,15df5d8fcb78f459ef53f159cec80a19
1,2012-04-12 12:36:21,ミナミ他,e65aed11276d4a4692caa246e1c0c409,54e989375f421d1c92492a51c74692b6,88d2831b0745d31b759b06a4b4762d52
1,2012-02-09 22:47:31,千葉,2854125cf27841a5e4f1d23c41e5c868,f55c2f67be0321adcecc696ebe6aefd2,2411f909ea2539cd436f7d24b2015628
1,2012-02-17 11:32:08,栃木,2779ec028f8a6b0e8bd12755dc0ca5fc,f55c2f67be0321adcecc696ebe6aefd2,b1bfdc006b073425a87d28bcba5fab58
3,2012-03-17 14:48:29,新宿・高田馬場・中野・吉祥寺,42509fc70b0a520aac1dfdb6a41df39a,f55c2f67be0321adcecc696ebe6aefd2,82389c5be978c2ac2f7bdfab74a4f67e
1,2012-03-23 09:40:35,栃木,b2a55d996a96a4a4acaad46e7677ed91,f55c2f67be0321adcecc696ebe6aefd2,f4ac184807724af994b61525b4d9269f
2,2012-03-31 20:57:39,渋谷・青山・自由が丘,7ca3f18e23ed4cae152f2d5cce6f9630,f55c2f67be0321adcecc696ebe6aefd2,dd5c242c730b192dd1ebb0ee8f283411
1,2012-03-31 20:58:43,銀座・新橋・東京・上野,b4b67cdeeca6ca1615b0213f754bdea0,f55c2f67be0321adcecc696ebe6aefd2,37e9a8a52bdc07757efc4a28c533ac5c
1,2012-04-03 13:44:34,新宿・高田馬場・中野・吉祥寺,0bca5b50d5a187db91dc8908d03b4414,f55c2f67be0321adcecc696ebe6aefd2,001bfef329189383f85fcd9f34ea7591
1,2012-04-06 16:04:30,横浜,53cf7e24114525be0ea1f29f195be0de,f55c2f67be0321adcecc696ebe6aefd2,0781b9b9091ffa0c4dcfa7e9d67d20b0
1,2012-05-08 13:59:08,川崎・湘南・箱根他,ccf2822b6e140133b16d59693326b3bb,f55c2f67be0321adcecc696ebe6aefd2,47c771b6cdc22e0e612c3fbef5cc3eb9
1,2012-05-28 17:28:29,赤坂・六本木・麻布,6b697614264f0c52892ebbbebfe2dcf0,f55c2f67be0321adcecc696ebe6aefd2,8b9c1caf914fbf2c5ee5a093f5697be5
1,2012-06-06 11:51:07,渋谷・青山・自由が丘,d792284cdc491584988545ceb6cab454,f55c2f67be0321adcecc696ebe6aefd2,871ccb36c7ed81a637f03eaa023e6f09
1,2012-06-23 00:49:48,渋谷・青山・自由が丘,48a43031ea37b8a225ead226377f533e,f55c2f67be0321adcecc696ebe6aefd2,373235477d22bebfdf4990c77066e1cc
1,2011-11-28 19:01:09,福岡,b3cd74bfd71e74be0898a8930a0fb0f3,e5bf38c6c6ffd9f84474471b71067b2b,ace70542df33da617da71d0c47abd944
1,2012-03-14 18:52:52,恵比寿・目黒・品川,3a81081b817c361948f07d3f3f0f58af,fd0dbf23941b2deff8527c744f86447e,1073b92cfc02a84a5f8170e0c17991e6
3,2011-12-24 01:29:12,兵庫,c83d92037ccc075ab0a33d45d771e816,ab0e0b8fb7e0e7e0ddf68275e9bba30c,2a863acc7803c4c9efd2af14f1e380d7
1,2011-12-30 03:52:01,大分,1f8f6bd534c466850250b8d7b130a266,ab0e0b8fb7e0e7e0ddf68275e9bba30c,ba216f865ca3442385950eb0902f84ce
2,2012-01-11 12:06:01,兵庫,6954c3a6420cbad8838a944220a30cf1,ab0e0b8fb7e0e7e0ddf68275e9bba30c,70753671abf8410ab79396ea9e55187b
1,2012-01-29 05:27:36,兵庫,ffd04cd3c831302e2c5f3e6cacc6e6e1,ab0e0b8fb7e0e7e0ddf68275e9bba30c,bacd08027b226bef4f551277ff586b43
1,2012-01-29 05:36:05,兵庫,dc9821849ecb34bc43d8f15c54f26516,ab0e0b8fb7e0e7e0ddf68275e9bba30c,5586a0f309a04200ad956ed8ebbbaccf
2,2012-02-12 02:15:34,キタ,2bbe3ab79d70e390539db15c95bd098a,ab0e0b8fb7e0e7e0ddf68275e9bba30c,fdffa886da652317882e34be5d55570c
1,2012-02-13 15:16:03,兵庫,65d5315f8299697e1c8f57e90fd0fd01,ab0e0b8fb7e0e7e0ddf68275e9bba30c,1ad1ec3286f745fe6818ebb78fcbaaa2
1,2012-02-13 15:29:04,和歌山,b1e1536495ebc854641ace9e1372d1a5,ab0e0b8fb7e0e7e0ddf68275e9bba30c,505912483711726bfa41252ea98608bc
4,2012-02-22 07:29:24,兵庫,ca03adad48bb1c2fc5cdaeefd6849ebb,ab0e0b8fb7e0e7e0ddf68275e9bba30c,3b602196ca203a4faecab56754cb12ec
2,2012-02-25 16:59:08,兵庫,25fbd810b194b37f2a0cfab1aed70822,ab0e0b8fb7e0e7e0ddf68275e9bba30c,160b708fbca25e0b74a199eb50008ec3
2,2012-05-20 04:42:51,兵庫,facde7430b9a23a7306258e9e9149f09,ab0e0b8fb7e0e7e0ddf68275e9bba30c,3568ceb929a85e7112f9ab53efb98650
1,2012-05-20 04:55:19,京都,78da6df7b17849c3f6dfd6fa86674ade,ab0e0b8fb7e0e7e0ddf68275e9bba30c,e8ee5cb9c56e919cf674a2478078c776
2,2012-05-20 05:08:29,兵庫,8543925c30c3c60297c5e36c26462754,ab0e0b8fb7e0e7e0ddf68275e9bba30c,3568ceb929a85e7112f9ab53efb98650
1,2011-10-02 11:23:10,山形,08317e14836733ff3edd245b8364c4b4,016d9e22f328423dc74eecd0d00a478a,e9723a94cee4f7fec2246440682f8865
1,2011-10-30 18:43:03,新宿・高田馬場・中野・吉祥寺,e5680063a346b9267f00ba78e8565666,016d9e22f328423dc74eecd0d00a478a,a262c7ff56a5cd3de3c5c40443f3018c
1,2012-02-27 16:45:41,恵比寿・目黒・品川,c968459551c6f211d40ad4a6b8806ae8,b44022668b6f47e2b5b7de0381d6034e,1579daa5ca73ec77eab0e1b1b33e2b1d
1,2011-11-11 23:45:51,新宿・高田馬場・中野・吉祥寺,af473a4715619e8dbfe913a676485c4a,a72fa4c3b3ca15689f7f93b508ca5d5b,a262c7ff56a5cd3de3c5c40443f3018c
1,2011-12-01 11:49:11,長野,86f5bea6709ae1e8a1490f95faa37ceb,a72fa4c3b3ca15689f7f93b508ca5d5b,31ab69891bd23b4f3d274cc244d4f903
1,2011-12-17 17:39:26,銀座・新橋・東京・上野,59f169ae7eb889f5368bac30a70d5c1e,4ba62cde70474e4dbade78526c2570d2,f93192a6bb316f9c404b0cafab89db54
1,2011-10-14 10:04:03,銀座・新橋・東京・上野,888686722cfb1a5b189a629b9fec0fa8,1e84c80cd9dbd64e35b4de9b6bb1b996,6d12dcd0497b1c4f1e872499a14ba485
2,2012-04-06 19:13:24,新宿・高田馬場・中野・吉祥寺,5f121364c0a962424ac6f7ce29626924,1e84c80cd9dbd64e35b4de9b6bb1b996,8206c04c5794d3c0938b43525cf289cc
1,2012-04-06 19:32:14,富山,f48e1c698c63633b4da1fc0573bf65c1,1e84c80cd9dbd64e35b4de9b6bb1b996,67e721880cbd85ec65531a68879e607f
1,2012-04-06 19:32:14,銀座・新橋・東京・上野,f2b286ba0ce32571248618a2ad4575bb,1e84c80cd9dbd64e35b4de9b6bb1b996,05549b89b0f670aa86627a0ae5c07cb1
1,2011-08-26 01:56:52,新宿・高田馬場・中野・吉祥寺,d0bf3e85acea92d738cbc7252c1e162b,85ec12a3c1d57c30284786f4528bd905,e73b49314d673e55dd16732ef10adc9f
1,2011-11-19 01:23:28,新宿・高田馬場・中野・吉祥寺,f5d9dc58b54bebfe6a74fc25fe167e89,85ec12a3c1d57c30284786f4528bd905,a262c7ff56a5cd3de3c5c40443f3018c
1,2011-12-02 21:20:38,恵比寿・目黒・品川,68d4cdab8f90b056fc54e776e29100d8,85ec12a3c1d57c30284786f4528bd905,dd4c52bdd373ba1a10a682c9509c9fb4
1,2011-12-16 12:18:32,恵比寿・目黒・品川,b3be11c6a908a32c01824229355383f0,85ec12a3c1d57c30284786f4528bd905,95190693fbbba0d1886d3cf2c72e3541
1,2012-04-03 20:55:49,新宿・高田馬場・中野・吉祥寺,89ce52761e154aa388a5df32ccd4b65d,85ec12a3c1d57c30284786f4528bd905,89b72c8e0e8272e05524b11d08c8a6fe
1,2011-07-06 08:09:00,新宿・高田馬場・中野・吉祥寺,bccfce62f760d6b7ac1fe14d5d0d62e3,e1d47e165da4ca1b375c086dc75fc92a,39c215bfdebc9c2e945d4f63cb25a58d
3,2011-07-20 08:47:49,大分,85299bda2b5988ee26861b3fb7fb643f,e1d47e165da4ca1b375c086dc75fc92a,d27591b5a98f8055394d67c4efc9237f
1,2011-08-02 13:35:19,新宿・高田馬場・中野・吉祥寺,1ca670419e0c55ddcf02432ba137626d,6715006367dd45a29485b187d94c7530,f3097c805b5e42321cbe39968414884e
1,2011-09-07 12:06:00,埼玉,64f10100e10558adf360f25d5a49c7ac,6715006367dd45a29485b187d94c7530,69c2ef0c09abf4d86a6738679f0ef310
1,2011-09-07 13:45:06,池袋・神楽坂・赤羽,fa17b048560ce3ff4441476ec5f5d7d8,6715006367dd45a29485b187d94c7530,113960e8945388b3dc9d4d4e796835e5
1,2011-10-27 01:09:30,新宿・高田馬場・中野・吉祥寺,de064d16c201de0e0a178b53e48106e1,6715006367dd45a29485b187d94c7530,a262c7ff56a5cd3de3c5c40443f3018c
1,2012-06-04 18:22:43,新宿・高田馬場・中野・吉祥寺,0de3ac4e20afec709871f0d5106777b4,6715006367dd45a29485b187d94c7530,3d9029d3ec66802b11ee2645dc16e8cb
3,2012-05-11 18:49:41,滋賀,a1d78dfa26572652fb9592b1edd9ed2e,33169dce4386f3c08f10075e24bc5666,1a0f8f886dc9393a5fc372749e267269
1,2011-08-21 23:46:47,新宿・高田馬場・中野・吉祥寺,1cf675be22c5d826b2195a45f5b4cf74,42ac1225928a58b0b48dc2f02ee75378,4a79cd05ecb2bf8672e1d955f5faa7fa
1,2011-09-03 00:15:20,島根,4615a018ed44ec4342cb27d53d819978,42ac1225928a58b0b48dc2f02ee75378,8e7ee73c7c2b48d95836fa9e67e6f678
1,2011-09-28 19:51:37,島根,bd12eadfb2fc065c5d038d35f79ac734,42ac1225928a58b0b48dc2f02ee75378,79ee73e47dad32251db667f5b76414f7
1,2011-11-08 13:52:26,新宿・高田馬場・中野・吉祥寺,4147d101b278152c127d4688efe8c8c8,42ac1225928a58b0b48dc2f02ee75378,a262c7ff56a5cd3de3c5c40443f3018c
2,2012-02-20 11:42:27,島根,620d14f61eb1e0f11f7a425524f174de,42ac1225928a58b0b48dc2f02ee75378,1d1e4ceaa8f4a0bc8e32c50ccd995fbb
2,2012-04-19 23:26:10,山口,9f75839f066cb53dc895ac221c86d98b,42ac1225928a58b0b48dc2f02ee75378,22a9f76cf9283cbc7041339fd7d0db42
1,2012-05-22 21:45:18,新宿・高田馬場・中野・吉祥寺,74e1568b7c43cf3703f1310847129f23,42ac1225928a58b0b48dc2f02ee75378,047fb1f23d8cedea8cb86956cfd4b7cf
1,2012-06-04 22:31:09,新宿・高田馬場・中野・吉祥寺,a44edc842511690c77f21c19b4b251f0,42ac1225928a58b0b48dc2f02ee75378,09411858ae07c0be91aeeddacf4556b4
1,2011-07-06 22:42:59,恵比寿・目黒・品川,d59c08ef2a50f12549439d7c47926b70,5491e03a83d0908152a15dadc7549665,734c1b37095ebc52837ad838ac10d4ee
2,2011-09-26 23:12:16,新宿・高田馬場・中野・吉祥寺,fe97d206fe039cd6febc6a2eb8202ca9,5491e03a83d0908152a15dadc7549665,479cc5519743cdf937871e23898be86f
2,2011-11-04 22:49:16,川崎・湘南・箱根他,d7938c90477520dd98727f0923226049,5491e03a83d0908152a15dadc7549665,e27fb54b9fce33ade5369c526b5335ec
2,2011-11-06 18:20:13,恵比寿・目黒・品川,604e20294be89d0aca8269b305ee4bc5,5491e03a83d0908152a15dadc7549665,3ad8de74fc0ea5b990c47df0620d2223
1,2012-02-23 19:50:48,新宿・高田馬場・中野・吉祥寺,978a1b48b7bfbbf89d5ccd46c2a1b0c1,6a8bba5798d4d1019e75051953c20072,f28997e909f1f151ee173d1402cb9ab4
1,2012-03-02 12:13:16,福岡,4f215c6f574479a111280474a6bc012b,6a8bba5798d4d1019e75051953c20072,6fbeb2b641cdce66ec278f9f67c41827
2,2012-05-14 18:59:46,大分,98182b4b882f3498702e1670a5dbcf6e,6a8bba5798d4d1019e75051953c20072,4e2b14008f846bb8d088aa6af94c32e3
1,2012-06-04 15:13:03,福岡,db003c639c4676c28dd52b00fbda36fe,6a8bba5798d4d1019e75051953c20072,ca88e0840c7d02b59df2d53b7db4f20f
1,2012-06-14 10:17:10,長崎,9b8570c6e4c76e36d5399c228dcde938,6a8bba5798d4d1019e75051953c20072,4be4644faf57805fa036593aa571904a
1,2012-05-04 12:33:59,ミナミ他,4f7369da44b1972c1f5d5a502b8fdd89,d4ba2736d241ea0366d77c15892ca8e6,7571fa98b993c1c283f499ebc72b6637
2,2011-07-21 13:07:01,新宿・高田馬場・中野・吉祥寺,d4ef82bf94c508df570d17faaca316e5,03d96aad0aaab0946a72a2aba99f8976,569624d1249b5d46b5bce65d0fcc2b6e
2,2011-07-26 09:37:08,新宿・高田馬場・中野・吉祥寺,c73f6314168551bb9908676483edf9fb,03d96aad0aaab0946a72a2aba99f8976,569624d1249b5d46b5bce65d0fcc2b6e
3,2011-07-27 11:31:39,新宿・高田馬場・中野・吉祥寺,c2381deb9cacfce7da71fed6fb87b99a,03d96aad0aaab0946a72a2aba99f8976,569624d1249b5d46b5bce65d0fcc2b6e
1,2011-08-09 11:14:58,新宿・高田馬場・中野・吉祥寺,b92daebd6b01a59c6c9a5bf283922e44,03d96aad0aaab0946a72a2aba99f8976,b10286eddc539ab67efa87503e935dd9
2,2011-09-13 11:11:41,埼玉,a6de1f63d6a21bd3a8c3d3444feee916,03d96aad0aaab0946a72a2aba99f8976,8f4c087e8b435172382108b28b505888
2,2011-12-16 12:39:40,埼玉,39b7e4b2d2218540534825d08152adc4,03d96aad0aaab0946a72a2aba99f8976,0649b5c829023df4a99376ed1e4bd3fd
1,2011-07-15 20:11:49,福岡,7036bd247a5b9937e43d4035e28ee4d8,bed8999d75e37bb1fa77700898af2534,f4fd44958daab66b234a89c1e2e8c2c1
1,2011-10-26 23:27:49,新宿・高田馬場・中野・吉祥寺,7f86ff2c29fa9ad6042862538b4f0c38,bed8999d75e37bb1fa77700898af2534,a262c7ff56a5cd3de3c5c40443f3018c
1,2011-07-07 12:22:41,北海道,313e8674dec8f684a547ac616fbce017,f952e0253dcc028ed77739f2aa6f62f0,f30ab902792b5d7890e5cb4a35149963
1,2012-04-19 20:37:15,ミナミ他,45b4c5c5fc51530200bf52dd9397d00b,b24b705f826781b6639530758a6f60d1,4f719b8079a00a22a712b8107a0543b5
1,2012-04-20 12:50:39,滋賀,a9e83525cd8d3cd4527e2c69e43e9722,b24b705f826781b6639530758a6f60d1,b2121fc32dd615410cc2db860ecdc567
1,2012-04-20 15:37:44,兵庫,980ab9294f816e213006fd554840332c,b24b705f826781b6639530758a6f60d1,87e7cf03a75a3fe52de383acbea8f79f
1,2012-06-23 12:30:15,キタ,d2a4d98276c7b404e808abe2f85ad285,b24b705f826781b6639530758a6f60d1,04224c20305c074b4790b3d18a875bc9
1,2011-07-21 20:15:46,新宿・高田馬場・中野・吉祥寺,0a5e95709448f99e1bbe3314a1402315,c164c5a5ba04080bcf18a60a5131b13e,257928e270df228b942a9799c060bddb
2,2011-07-26 16:48:23,横浜,8f7511e4adf5b6176de61ff364abbff7,c164c5a5ba04080bcf18a60a5131b13e,0a22330c5ff24ad3528f0fbce354ea27
4,2011-07-28 19:28:54,渋谷・青山・自由が丘,79b629ab5563ad4df26418b49d06dc39,c164c5a5ba04080bcf18a60a5131b13e,cc81445342b4d91edcd2aac9779f0afa
2,2011-07-29 20:03:11,横浜,39d628b1798ac17e1d87d63db7f47faf,c164c5a5ba04080bcf18a60a5131b13e,5f33fd9b2ee0cfe50d409e7ff21c2fe9
1,2011-08-02 12:03:41,池袋・神楽坂・赤羽,19855abf4e49eb55f3fb6cca84941ed5,c164c5a5ba04080bcf18a60a5131b13e,fa84df9205122d0cfb2fc78ae2063db7
2,2011-08-05 19:07:43,横浜,41f2638d3a340b455dd84b93f6ed4709,c164c5a5ba04080bcf18a60a5131b13e,0182825104fd148b72003e770d8ed3c1
2,2011-08-16 15:20:15,池袋・神楽坂・赤羽,ecc6d142273e2348bec894587bc33c79,c164c5a5ba04080bcf18a60a5131b13e,1c0d339f5ee3afd2995f4bab6320f29b
2,2011-09-21 19:10:06,銀座・新橋・東京・上野,c72090f6f71b738da8e7d9524f84d34d,c164c5a5ba04080bcf18a60a5131b13e,c8462067d503268b5eb732e94c63e0f5
1,2011-10-07 15:59:14,新宿・高田馬場・中野・吉祥寺,c7399529f46c5ab5d1abb93be5815127,c164c5a5ba04080bcf18a60a5131b13e,685d23cd40f6360818bd4c71e064170f
2,2011-10-24 19:45:36,渋谷・青山・自由が丘,5f0d81c167a0e1fa4e70d60f573e9312,c164c5a5ba04080bcf18a60a5131b13e,4b5c776c257833aa01768b107b835f6c
1,2011-11-10 17:53:53,池袋・神楽坂・赤羽,3cafc4dc5fff40af5c2e12a8f4524160,c164c5a5ba04080bcf18a60a5131b13e,585bd5b188fc9ba7016b2110701b21f5
2,2011-11-14 20:30:20,新宿・高田馬場・中野・吉祥寺,12aeaa9bbc91eb4428d11ffb8663d1ee,c164c5a5ba04080bcf18a60a5131b13e,2feff272d345d3dc311854763b83afea
1,2011-11-25 20:36:52,立川・町田・八王子他,919809cba017e352120611cf34df29d0,c164c5a5ba04080bcf18a60a5131b13e,19796cd6d0701f203fee121812ddc542
2,2011-12-04 20:02:18,横浜,043c2608f31f29a6d68223c496d49405,c164c5a5ba04080bcf18a60a5131b13e,419bd788e5de4940f3e5be4355676828
2,2011-12-11 12:17:30,池袋・神楽坂・赤羽,23a251c3ccb1d0475eefb178abfb682a,c164c5a5ba04080bcf18a60a5131b13e,f39e83a83d8888dfca6b36d1fb860d96
2,2011-12-11 12:39:56,銀座・新橋・東京・上野,d74480e9621120effc7a77f776f470ec,c164c5a5ba04080bcf18a60a5131b13e,171f6276bf89549611f6430ddb4436ba
1,2012-01-04 15:11:55,渋谷・青山・自由が丘,bdedb84f1077c815ef37ab05b9e9aebd,c164c5a5ba04080bcf18a60a5131b13e,1160107e07048c933032a15eae0c24ff
1,2012-01-12 19:27:27,銀座・新橋・東京・上野,d0eff9eb912c99a8b47aa0d555e57483,c164c5a5ba04080bcf18a60a5131b13e,95a946bd9f2f2d01c38577de8c0df24b
2,2012-01-12 19:30:11,銀座・新橋・東京・上野,608153547cd2f3a0ef408d9f9cbf0de5,c164c5a5ba04080bcf18a60a5131b13e,6087f4d3536a9ffea2787450152b1f6c
